model_id,alias,model_name,brand_id,class_id,narrative,status,abbreviation,quickbook_model_id,model_path,is_active,updated_by,updated_date
7439,"La Historia","La Historia",1259,86,"I’ve been asking our Web Master for the option to add a six star to use on rare occasions without success so far. This amazing cigar would most definitely be one of those instances. If you’re a mild to medium loving smoker you’ll have to pass this powerhouse by unless you want your taste buds stress tested to a very high degree. This stick was two years in the making to get the blend just right. After an inch or so after lighting up, your senses will be enveloped in a definitive array of cocoa, black coffee, spices and pure tobacco flavors that gain strength and intensity as you cautiously move forward. This is a true HE MAN stick that is a joy to behold and worth twice the price. Buckle Up….Big time!



Origin - Dominican Republic

Filler - Dominican - Nicaraguan

Binder - Sumatra

Wrapper Type - Maduro",active,LAH,80001FF8-1501616830,ep-carrillo-la-historia,1,1,"2022-05-02 03:22:07"
7440,"New Wave Reserva","New Wave Reserva",1259,87,"<p>This Reserva edition’s Connecticut counterpart is a wonderful mild to medium bodied cigar. This stick ups the ante on all fronts in a very balanced way resulting in a solidly medium to full bodied smoke that gains strength, intensity and richness as you move along. Origin - Dominican Republic Filler - Dominican - Nicaraguan Binder - Connecticut Broadleaf Wrapper Type - Ecuador Connecticut</p>",inactive,NEWWAV,80001FFB-1501617361,ep-carrillo-new-wave-reserva,0,106,"2023-11-10 05:31:02"
7441,"Oscuro Selection","Oscuro Selection",1259,86,,inactive,OSCU,80002000-1501680285,ep-carrillo-oscuro-selection,0,1,"2023-11-10 05:31:02"
7442,"Inch Natural","Inch Natural",1259,86,"<p>Medium bodied, larger ring lovers can officially rejoice! This slow and cool burning stick serves up a creamy sweetness combined with subtle hints of spice along with smooth tobacco flavors that was made for you.I still can’t believe the favorite size for you folks is the 7X70!! Origin - Dominican Republic Filler - Dominican - Nicaraguan Binder - Nicaraguan Wrapper Type - Ecuador Sumatra</p>",active,INCH,80002006-1501680819,ep-carrillo-inch-natural,1,98,"2022-12-22 10:55:23"
7443,"Grand Prize","Grand Prize",1259,88,"<p>When you have a chance, click the “Ask Richie” icon on the upper left hand side of the screen and check out the “Bundles of Joy” article. It was just a matter of time before Ernesto Carrillo joined the club of offering hand made premium cigars for around $3 that we could readily enjoy every day without guilt. This edition is just that. The difference between this value brand and many others is the Master Blender behind it. This five country blend produces a complexly balanced medium bodied stick yielding a great aroma, easy draw and wonderful taste. Thank you Ernesto for thinking about us mere mortals! Pick you favorite size and you’ll see what I mean. PS, let them age and they get even better!! Origin - Dominican Republic Filler - Dominican - Ecuadorian - Mexican - Nicaraguan - United States Binder - Ecuadorian Wrapper Type - Ecuador Habano</p>",inactive,GRANDP,8000200B-1501681572,ep-carrillo-grand-prize,0,97,"2023-11-10 05:31:02"
7444,"Corojo Limitada","Corojo Limitada",1059,86,"<p>When Kristoff launched this beauty in 2012 it became one of Cigar Aficionado’s top 25 cigars of the year garnering a 93 rating. The Cuban seed tobaccos used in the cigar have been slowly fermented over a long period of time giving way to a medium bodied super smooth taste with a Cuban style character. The Torpedo ia a top pick!</p><p>Wrapper: Nicaraguan Corojo Habano<br>Binder: Nicaraguan Habano<br>Filler: Nicaraguan Habano, Dominican Habano</p>",active,COROJOL,80002010-1501686639,kristoff-corojo-limitada,1,98,"2022-12-23 10:47:38"
7445,"GC Sinature","GC Sinature",1059,86,"<p>The crafting that went into making this edition in 2012 produced one of Kristoff's best cigars ever. The four country blend blend yields a most tasty and interesting smoking experience. From its pig tailed cap to its uncut foot, this dark knight is a medium plus to full bodied banquet of flavors that gain intensity sweetness and considerable strength as it moves along to a robust finish. The Churchill is a top pick!</p><p>Wrapper: Brazilian Maduro<br>Binder: Dominican<br>Filler: Cuban Seed: Dominican, Honduran and Nicaraguan</p>",active,GCS,80002012-1501686863,kristoff-gc-sinature,1,98,"2022-12-23 10:48:03"
7446,Connecticut,Connecticut,1059,86,"<p>The Kristoff Connecticut redefines the meaning of a full flavored, mild cigar. Made with a pristine Ecuadorian shade grown wrapper, this cigar delivers notes of vanilla, delicate notes of spice, cream and a sweet nutty finish. The Robusto and Churchill are top picks!</p><p>Wrapper: Ecuadorian<br>Binder: Nicaraguan Habano Seed<br>Filler: Quad Dominican Habano Seed</p>",active,KRI:CONNECTICUT,80002014-1501686993,kristoff-connecticut,1,98,"2022-12-23 10:56:04"
7447,Pistoff,Pistoff,1059,86,"<p>When the Pistoff Kristoff edition launched in 2016, the name got everyone's attention to say the least. Seasoned smokers have been thoroughly enjoying this cigar for all the right reasons ever since. This cigar has one mission; to deliver a strong , robust, full flavored no nonsense taste. It does so with a great aroma, good draw and lots of smoke. Aside from the earthy, woody natural tobacco flavors this cigar has a great smoothness to it considering its strength. Speaking of strength, it increases considerably as you smoke it along with the nicotine content. The Lil Corona and Extremely are top pics</p><p>Wrapper: San Andrés (Natural)<br>Binder: Indonesian<br>Filler: Nicaraguan</p>",active,PIS,80002016-1501687646,kristoff-pistoff,1,98,"2022-12-23 10:56:58"
7448,"San Andres","San Andres",1059,86,"<p>The company aptly describes this edition as follows, "The Kristoff San Andrés is an extremely rich medium-full bodied cigar with pronounced notes of spice, a hint of black pepper, sweet milk chocolate and smooth coffee cream finish." &nbsp;the The Cigar Journal's 92 rating and being picked as a Cigar Aficionado “Best Buy” reinforces their claim. This medium strength blend has been a favorite since 2016. The Robusto is a top pick.</p><p>Wrapper: San Andrés Mexico Maduro<br>Binder: Ecuadorian Habano Seed<br>Filler: Triple Nicaraguan Habano Seed</p>",active,SANA,80002019-1501687841,kristoff-san-andres,1,98,"2022-12-23 10:57:25"
7449,"Ligero Maduro","Ligero Maduro",1059,86,"<p>While the company describes the Ligero Maduro edition as follows,"The maduro ligero washes your palate with notes of espresso bean, dark chocolate, a hint of mixed berry and a sweet cocoa finish." what they don't say is this medium to full bodied cigar is strong and robust. With three times the amount of Ligero leaves in the filler, strength and intensity continues to rise considerably as it moves along. The Lancero is a top pick.</p><p>Wrapper: Brazilian Maduro<br>Binder: Cuban Seed Dominican<br>Filler: Cuban Seed Dominican, Cuban Seed Honduran</p>",active,LIGEROM,8000201B-1501687950,kristoff-ligero-maduro,1,98,"2022-12-23 10:57:53"
7450,Cigarillos,Cigarillos,1281,87,,inactive,CIGARI,8000201D-1501704058,nat-sherman-cigarillos,0,106,"2023-11-10 05:31:02"
7451,"Reserva Especial","Reserva Especial",1211,86,"<p>Unlike many La FLor Dominicana entries, Reserva Especial &nbsp;is a well made delightfully complex and smooth, medium bodied cigar &nbsp;with a great draw that burns very slowly. &nbsp;The natural tobacco taste blends with a bit of sweetness yielding very pleasant notes of cedar, espresso, nuts , peppery spices and an interesting hint of cherries. &nbsp;Reserva Especial has remained a favorite for those smokers who appreciate a balanced taste without the intensity of full strength cigars.</p><p>Filler: Dom. Rep. / Binder:Dom. Rep. / Wrapper:Ecuadorian grown Connecticut</p><p>*Maduro Editions have USA Connecticut Broadleaf wrappers along with Nicaraguan fillers and are full flavor cigars.</p><p>&nbsp;</p>",active,RESERVA,80002038-1501779205,la-flor-dominicana-reserva-especial,1,98,"2022-12-23 12:17:06"
7452,"Inspirado White","Inspirado White",1219,86,"<p>Beginning in Cuba , Macanudo has been an ever present brand standing the test of time. All of us probably started with and or returned to them as an oasis for taking a mellow break. We also know that as the years have gone by their prices have rose considerably. If you’ve moved on from their Classic Cafe series for this reason, the White line is worth returning to. This five country blend will offer you a wonderful mild to medium bodied smoke for a more down to earth price. Perfectly constructed with a consistently good draw you can be rest assured that Macanudo is still one of the world’s reigning brands for all the right reasons. Origin - Honduras Filler - Mexican-Nicaraguan Binder - Indonesian-Sumatra Wrapper Type - Ecuador Connecticut</p>",active,INSPI,8000203A-1501865144,macanudo-inspirado-white,1,124,"2023-03-29 10:45:28"
7453,"Inspirado Black","Inspirado Black",1219,86,"<p>Beginning in Cuba , Macanudo has been an ever present brand standing the test of time. All of us probably started with and or returned to them as an oasis for taking a mellow break. Enter the Black series and you’re in another cigar universe. This five country blend of dark tobaccos will take you on a Cuban style full flavor ride unlike many others. If you’ve just finished a steak dinner with all the trimmings, a Black Series smoke will really top things off! Origin - Dominican Republic Filler - Mexican-Nicaraguan Binder - Sumatra Wrapper Type - Connecticut Broadleaf</p>",active,INSPIR,8000203E-1501865645,macanudo-inspirado-black,1,106,"2023-01-04 13:50:06"
7454,"Coleccion Reserva","Coleccion Reserva",1214,86,,active,COLE,80002042-1501866010,la-gloria-cubana-coleccion-reserva,1,98,"2022-12-23 15:08:21"
7455,"Monte by A J Fernandez","Monte by A J Fernandez",1087,87,"<p>When this Cuban brand was launched in 1935, the world of Premium Cigars changed forever. Their #2 Torpedo became the world’s biggest selling cigar. I’ve had a few of them over the years and can honestly say they were ok. But that’s just me. Altadis acquired this iconic name decades ago and began producing many sizes and styles available to all of us. In 2017, Altadis reached out to Master Blender A.J. Fernandez to commision a cigar with his signature that was worthy of the brand. And did he ever. We werent surprised at the 90+ ratings this edition received since then. Encasing aged Dominican Criollo fillers with a selected Nicaraguan binder in a 17 year old Ecuadorian Habano wrapper yields a balanced, smooth medium-full bodied flavor. This dark cigar is perfectly made and draws well. Origin - Nicaragua Filler - Dominican-Nicaraguan Binder - Nicaraguan Wrapper Type - Ecuador Habano</p>",inactive,MON,80002044-1501879810,montecristo-monte-by-a-j-fernandez,0,106,"2023-11-10 05:31:02"
7456,"12 Year Maduro","12 Year Maduro",1226,92,,active,12YEA,80002048-1501882789,perdomo-12-year-maduro,1,1,"2022-05-02 03:23:30"
7457,"Nicaragua Barrel-Aged","Nicaragua Barrel-Aged",1113,86,"<p>Camacho is an old tried and true brand. It was a staple in most every cigar store. The odd thing was that only savvy smokers knew just how good the cigar actually was. Davidoff purchased the company some years back and spent a ton of money to repackage and relaunch the brand. Their efforts worked! Thousands of new smokers discovered what a great cigar Camacho is. As Davidoff expanded this brand’s offerings, more of us tried them and found a favorite. This style is the second edition of the Master Craft Series. Its American Barrel sister brand explored curing tobacco in Bourbon Barrels and here we have the same process utilizing Rum Barrels. The result is equally spectacular. This well made medium bodied stick is silky smooth to the finish with a rum twang thats delightful! Origin - Honduras Filler - Dominican-Honduran Binder - Mexican Wrapper Type - Ecuador Habano-Habana 2000</p>",inactive,CAM:NICARAGUABAR,80002052-1502134618,camacho-nicaragua-barrel-aged,0,106,"2023-11-10 05:31:02"
7458,"Hell Cat","Hell Cat",1269,86,"<p>The Hellcat edition is masterfully finished with a distinct Mexican San Andrés wrapper, encasing the the company's Chupacabra’s renowned blend of Nicaraguan binder and vintage filler tobaccos. Boasting a top-notch complexity of spicy flavors that masterfully gains momentum, and delivers a medium to slightly full bodied taste that’s always bold but never overwhelming. This pigtailed, box-pressed beauty with a closed foot is a seasoned smoker’s dream.</p><p>Wrapper: Mexican San Andrés<br>Binder: Nicaragua<br>Filler: Nicaragua</p>",active,HEL,8000205E-1502300860,esteban-carreras-hell-cat,1,98,"2022-12-22 11:18:53"
7459,"Chupa Cabra Habano","Chupa Cabra Habano",1269,86,"<p>The Chupa Cabra is a medium to slightly full bodied pigtailed Nicaraguan purebred encased in a vintage Habano Oscuro wrapper. This well made cigar is smooth smoking and tasty with a wide array of flavor notes. The highly critical folks at Blind Man's Puff rated this blend a 92!</p><p>Wrapper: Nicaraguan Habano Oscuro</p><p>Filler: Nicaraguan</p><p>Binder: Nicaraguan</p>",active,CHUP,80002062-1502301501,esteban-carreras-chupa-cabra-habano,1,124,"2023-02-08 10:31:51"
7460,"Krush Classic","Krush Classic",1164,86,"<p>All Krush Classic cigarillos are packed in metal tins of 10&nbsp;</p><p>Blue Connecticut: These are the same blend as Blondies and Kuba Kuba.<br>Red Cameroon: Sweet with a bit of spice from the Cameroon wrapper<br>Gold Sumatra: Mild and smooth with a more traditional tobacco flavor<br>Morado Maduro: Medium bodied with a more robust flavor<br>Green Candela; The mildest of the bunch</p>",active,KRU,8000207C-1502476203,acid-krush-classic,1,59,"2022-11-17 17:18:07"
7461,Maduro,Maduro,1180,86,,active,CUB:MADURO,8000207D-1502476526,cuban-rejects-maduro,1,98,"2022-12-21 13:20:19"
7462,Maduro,Maduro,1056,86,,active,CUBAN:MADURO,8000207F-1502476624,cuban-rounds-maduro,1,98,"2022-12-21 13:24:12"
